	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_01.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_02.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d	C:\Users\Host\Downloads\chuze_03.c3d
53	-4.39	0.54	-4.05	0.42	-4.22	0.51	-8.30	1.05	5.03	0.18	1.68	0.75	14.41	0.85	-0.63	0.37	-10.71	0.92	78.04	0.77	-15.31	1.07	-7.74	0.84	10.60	2.85	3.94	0.13	-14.85	1.40	80.40	0.49	-8.45	1.13	-10.72	1.23	-4.51	-3.97	-3.68	-7.79	5.21	1.80	13.48	-0.24	-10.59	77.26	-14.60	-6.80	9.38	3.99	-14.80	79.87	-7.70	-9.95	-4.86	-4.51	-4.28	-7.60	4.86	0.88	14.59	-0.98	-9.87	78.05	-16.53	-8.42	13.86	3.80	-16.27	80.49	-9.75	-12.14	-3.80	-3.68	-4.69	-9.51	5.02	2.36	15.16	-0.68	-11.68	78.81	-14.80	-8.00	8.57	4.04	-13.48	80.83	-7.90	-10.07
54	-4.45	0.56	-4.74	0.36	-4.51	0.57	-7.98	1.33	4.44	0.19	1.21	0.65	16.04	1.08	-0.77	0.35	-11.13	1.00	77.04	0.74	-16.00	1.00	-7.96	0.86	12.81	3.38	4.00	0.26	-15.88	1.80	78.95	0.48	-9.68	1.28	-11.44	1.15	-4.64	-4.53	-3.97	-7.42	4.64	1.24	14.85	-0.39	-10.92	76.35	-15.23	-6.99	11.58	4.09	-15.56	78.55	-8.72	-10.74	-4.90	-5.15	-4.45	-7.02	4.26	0.54	16.32	-1.08	-10.25	76.94	-17.13	-8.62	16.63	3.71	-17.82	78.81	-11.14	-12.77	-3.82	-4.53	-5.10	-9.50	4.41	1.85	16.96	-0.85	-12.22	77.82	-15.64	-8.26	10.22	4.21	-14.26	79.48	-9.18	-10.80
55	-4.35	0.61	-5.50	0.34	-4.88	0.61	-7.43	1.61	3.75	0.24	0.69	0.53	17.98	1.38	-0.91	0.33	-11.61	1.14	75.69	0.71	-16.75	0.94	-8.03	0.86	15.41	3.90	3.99	0.46	-17.02	2.16	77.10	0.58	-10.97	1.40	-11.97	0.96	-4.64	-5.16	-4.36	-6.83	4.01	0.67	16.44	-0.55	-11.36	75.12	-15.96	-7.05	14.20	4.14	-16.44	76.91	-9.83	-11.43	-4.76	-5.85	-4.72	-6.21	3.55	0.16	18.38	-1.19	-10.61	75.46	-17.79	-8.67	19.77	3.48	-19.41	76.63	-12.53	-13.08	-3.65	-5.48	-5.56	-9.25	3.69	1.22	19.11	-1.00	-12.85	76.48	-16.49	-8.36	12.26	4.36	-15.21	77.75	-10.56	-11.41
56	-4.05	0.69	-6.32	0.40	-5.32	0.62	-6.63	1.88	2.97	0.33	0.12	0.41	20.27	1.73	-1.06	0.30	-12.10	1.35	73.95	0.69	-17.48	0.89	-7.90	0.84	18.43	4.38	3.89	0.69	-18.20	2.35	74.81	0.83	-12.24	1.43	-12.19	0.67	-4.49	-5.87	-4.87	-5.99	3.34	0.10	18.34	-0.73	-11.87	73.53	-16.71	-6.94	17.24	4.09	-17.39	74.90	-10.97	-11.86	-4.41	-6.62	-5.07	-5.15	2.72	-0.27	20.82	-1.32	-10.88	73.57	-18.45	-8.52	23.28	3.12	-20.84	73.93	-13.79	-12.96	-3.25	-6.49	-6.03	-8.74	2.87	0.55	21.66	-1.13	-13.55	74.74	-17.29	-8.24	14.77	4.45	-16.36	75.59	-11.94	-11.76
57	-3.50	0.82	-7.21	0.48	-5.80	0.58	-5.55	2.14	2.11	0.44	-0.46	0.33	22.98	2.10	-1.23	0.26	-12.52	1.62	71.78	0.69	-18.12	0.83	-7.51	0.82	21.83	4.77	3.69	0.91	-19.28	2.29	72.08	1.16	-13.35	1.37	-11.97	0.35	-4.13	-6.65	-5.44	-4.86	2.61	-0.51	20.62	-0.95	-12.37	71.55	-17.38	-6.58	20.66	3.92	-18.29	72.53	-12.06	-11.87	-3.81	-7.45	-5.48	-3.85	1.77	-0.77	23.69	-1.47	-10.99	71.24	-19.02	-8.13	27.08	2.69	-21.91	70.76	-14.78	-12.36	-2.58	-7.53	-6.47	-7.96	1.95	-0.11	24.63	-1.26	-14.22	72.56	-17.97	-7.82	17.77	4.47	-17.65	72.96	-13.20	-11.69
58	-2.68	0.98	-8.14	0.56	-6.28	0.50	-4.20	2.37	1.17	0.55	-1.07	0.34	26.09	2.45	-1.42	0.22	-12.78	1.94	69.19	0.72	-18.58	0.79	-6.82	0.79	25.56	5.02	3.42	1.07	-20.11	1.99	68.98	1.50	-14.17	1.20	-11.27	0.14	-3.52	-7.51	-6.05	-3.44	1.79	-1.16	23.33	-1.22	-12.74	69.18	-17.85	-5.93	24.38	3.61	-18.95	69.82	-12.95	-11.38	-2.90	-8.34	-5.94	-2.31	0.75	-1.36	26.95	-1.65	-10.86	68.47	-19.41	-7.45	31.07	2.26	-22.41	67.26	-15.36	-11.33	-1.60	-8.58	-6.86	-6.86	0.97	-0.70	27.99	-1.38	-14.75	69.91	-18.46	-7.07	21.24	4.37	-18.97	69.87	-14.20	-11.11
59	-1.55	1.16	-9.09	0.61	-6.75	0.40	-2.59	2.56	0.17	0.63	-1.69	0.43	29.57	2.74	-1.64	0.20	-12.80	2.29	66.19	0.78	-18.77	0.75	-5.83	0.75	29.52	5.12	3.10	1.10	-20.55	1.57	65.67	1.77	-14.60	0.98	-10.18	0.21	-2.63	-8.41	-6.66	-1.76	0.89	-1.85	26.48	-1.53	-12.87	66.46	-18.04	-5.00	28.33	3.22	-19.24	66.91	-13.54	-10.43	-1.70	-9.26	-6.41	-0.56	-0.31	-2.01	30.57	-1.87	-10.48	65.31	-19.54	-6.47	35.13	1.93	-22.29	63.64	-15.46	-10.06	-0.32	-9.60	-7.19	-5.46	-0.07	-1.20	31.67	-1.52	-15.05	66.80	-18.73	-6.01	25.10	4.13	-20.13	66.45	-14.81	-10.07
60	-0.12	1.33	-10.03	0.62	-7.17	0.29	-0.77	2.67	-0.85	0.68	-2.29	0.58	33.34	2.91	-1.92	0.22	-12.54	2.60	62.88	0.88	-18.65	0.73	-4.62	0.70	33.62	5.06	2.79	1.01	-20.53	1.28	62.39	1.96	-14.59	0.75	-8.92	0.24	-1.42	-9.35	-7.20	0.11	-0.07	-2.56	30.03	-1.90	-12.72	63.46	-17.89	-3.87	32.41	2.83	-19.10	64.01	-13.73	-9.20	-0.19	-10.20	-6.86	1.36	-1.34	-2.68	34.43	-2.15	-9.86	61.87	-19.35	-5.26	39.18	1.76	-21.57	60.21	-15.08	-8.80	1.25	-10.55	-7.44	-3.76	-1.12	-1.61	35.54	-1.71	-15.05	63.32	-18.71	-4.72	29.27	3.77	-20.91	62.96	-14.95	-8.76
61	1.58	1.48	-10.92	0.59	-7.48	0.21	1.23	2.72	-1.83	0.68	-2.82	0.76	37.28	2.97	-2.25	0.26	-12.04	2.87	59.43	1.01	-18.19	0.72	-3.33	0.66	37.76	4.88	2.55	0.80	-20.05	1.36	59.46	2.05	-14.12	0.57	-7.79	0.21	0.11	-10.27	-7.62	2.09	-1.05	-3.22	33.91	-2.29	-12.31	60.33	-17.40	-2.66	36.53	2.51	-18.54	61.38	-13.49	-7.97	1.58	-11.10	-7.23	3.41	-2.28	-3.29	38.45	-2.48	-9.05	58.33	-18.80	-3.98	43.14	1.76	-20.43	57.29	-14.28	-7.86	3.06	-11.40	-7.58	-1.82	-2.15	-1.94	39.49	-1.97	-14.77	59.64	-18.37	-3.34	33.61	3.37	-21.19	59.72	-14.59	-7.56
62	3.53	1.57	-11.72	0.52	-7.62	0.19	3.32	2.71	-2.71	0.65	-3.22	0.92	41.32	2.90	-2.62	0.29	-11.38	3.06	56.10	1.16	-17.38	0.71	-2.18	0.65	41.85	4.60	2.41	0.54	-19.27	1.64	57.18	2.06	-13.28	0.48	-7.09	0.32	1.93	-11.13	-7.83	4.13	-1.96	-3.77	38.02	-2.69	-11.72	57.29	-16.57	-1.56	40.59	2.32	-17.71	59.29	-12.85	-7.05	3.58	-11.92	-7.47	5.54	-3.09	-3.74	42.53	-2.87	-8.17	54.97	-17.89	-2.85	46.94	1.91	-19.10	55.17	-13.18	-7.42	5.07	-12.10	-7.57	0.31	-3.10	-2.16	43.42	-2.29	-14.25	56.04	-17.67	-2.11	38.00	2.99	-20.99	57.08	-13.79	-6.79
63	5.66	1.61	-12.37	0.45	-7.54	0.20	5.47	2.66	-3.44	0.63	-3.44	1.05	45.36	2.73	-2.99	0.32	-10.67	3.16	53.18	1.30	-16.25	0.70	-1.35	0.67	45.80	4.27	2.36	0.29	-18.38	1.89	55.76	2.02	-12.18	0.45	-6.94	0.52	4.00	-11.86	-7.75	6.17	-2.72	-4.12	42.24	-3.05	-11.09	54.62	-15.44	-0.74	44.54	2.25	-16.80	57.98	-11.89	-6.63	5.77	-12.61	-7.50	7.71	-3.71	-3.98	46.58	-3.27	-7.32	52.08	-16.69	-2.07	50.57	2.14	-17.86	54.00	-11.95	-7.54	7.22	-12.65	-7.36	2.53	-3.90	-2.23	47.26	-2.64	-13.60	52.83	-16.61	-1.23	42.30	2.68	-20.48	55.31	-12.70	-6.65
64	7.92	1.61	-12.87	0.38	-7.20	0.22	7.64	2.59	-3.97	0.64	-3.44	1.14	49.33	2.49	-3.32	0.33	-10.02	3.16	50.93	1.41	-14.91	0.71	-0.99	0.73	49.56	3.93	2.36	0.11	-17.65	2.03	55.28	1.97	-10.96	0.44	-7.31	0.69	6.23	-12.43	-7.36	8.20	-3.27	-4.23	46.46	-3.32	-10.53	52.54	-14.10	-0.33	48.30	2.24	-16.05	57.52	-10.69	-6.73	8.09	-13.15	-7.30	9.89	-4.12	-3.97	50.55	-3.65	-6.64	49.91	-15.33	-1.77	53.97	2.39	-16.97	53.81	-10.71	-8.08	9.44	-13.01	-6.95	4.81	-4.53	-2.13	50.97	-2.99	-12.89	50.34	-15.31	-0.86	46.42	2.45	-19.93	54.52	-11.46	-7.13
65	10.24	1.57	-13.18	0.35	-6.63	0.24	9.80	2.52	-4.28	0.68	-3.21	1.20	53.15	2.22	-3.57	0.36	-9.54	3.06	49.59	1.45	-13.54	0.73	-1.13	0.77	53.07	3.60	2.38	0.18	-17.27	2.06	55.69	1.90	-9.74	0.43	-7.97	0.80	8.57	-12.82	-6.67	10.22	-3.58	-4.09	50.59	-3.46	-10.14	51.26	-12.70	-0.41	51.82	2.25	-15.63	57.89	-9.40	-7.16	10.48	-13.52	-6.85	12.08	-4.31	-3.69	54.37	-3.97	-6.22	48.65	-13.98	-1.94	57.12	2.59	-16.61	54.47	-9.59	-8.76	11.68	-13.21	-6.38	7.09	-4.95	-1.84	54.49	-3.29	-12.26	48.86	-13.94	-1.05	50.26	2.29	-19.58	54.72	-10.22	-7.99
66	12.58	1.51	-13.31	0.35	-5.88	0.29	11.94	2.44	-4.35	0.75	-2.76	1.21	56.78	1.95	-3.73	0.42	-9.31	2.91	49.26	1.38	-12.28	0.74	-1.65	0.76	56.27	3.26	2.36	0.29	-17.33	2.04	56.81	1.80	-8.61	0.48	-8.61	0.86	10.93	-13.02	-5.74	12.22	-3.66	-3.71	54.53	-3.46	-9.99	50.85	-11.43	-0.88	55.06	2.22	-15.62	58.88	-8.12	-7.65	12.91	-13.69	-6.21	14.23	-4.26	-3.17	57.98	-4.21	-6.13	48.38	-12.75	-2.40	59.96	2.69	-16.80	55.77	-8.63	-9.30	13.89	-13.22	-5.69	9.38	-5.15	-1.41	57.82	-3.53	-11.82	48.54	-12.66	-1.67	53.78	2.18	-19.58	55.78	-9.07	-8.88
67	14.87	1.44	-13.24	0.37	-5.00	0.38	14.07	2.34	-4.22	0.83	-2.17	1.18	60.15	1.70	-3.78	0.51	-9.40	2.71	49.91	1.23	-11.20	0.72	-2.30	0.71	59.10	2.93	2.30	0.33	-17.78	2.01	58.42	1.62	-7.63	0.57	-9.02	0.86	13.26	-13.00	-4.67	14.19	-3.53	-3.16	58.20	-3.33	-10.13	51.32	-10.38	-1.52	57.93	2.12	-15.97	60.29	-6.98	-8.03	15.31	-13.66	-5.42	16.34	-3.99	-2.48	61.34	-4.34	-6.40	49.04	-11.72	-2.90	62.43	2.68	-17.42	57.47	-7.85	-9.57	16.04	-13.06	-4.92	11.67	-5.14	-0.87	60.90	-3.67	-11.68	49.36	-11.51	-2.48	56.92	2.10	-19.95	57.51	-8.06	-9.47
68	17.09	1.38	-12.98	0.39	-4.08	0.49	16.16	2.22	-3.91	0.90	-1.51	1.11	63.20	1.49	-3.72	0.60	-9.82	2.52	51.34	1.06	-10.35	0.65	-2.83	0.65	61.51	2.61	2.19	0.34	-18.44	2.00	60.31	1.38	-6.82	0.69	-9.14	0.80	15.53	-12.78	-3.58	16.14	-3.25	-2.50	61.53	-3.13	-10.55	52.50	-9.63	-2.08	60.40	1.93	-16.54	61.89	-6.02	-8.22	17.64	-13.43	-4.56	18.39	-3.54	-1.73	64.38	-4.34	-7.02	50.41	-10.90	-3.20	64.49	2.57	-18.26	59.37	-7.23	-9.56	18.12	-12.72	-4.12	13.96	-4.93	-0.31	63.68	-3.69	-11.89	51.12	-10.53	-3.20	59.64	2.07	-20.52	59.66	-7.20	-9.65
69	19.22	1.33	-12.54	0.41	-3.19	0.57	18.21	2.07	-3.47	0.96	-0.88	1.00	65.87	1.32	-3.57	0.66	-10.52	2.35	53.30	0.99	-9.76	0.55	-3.11	0.65	63.46	2.28	2.06	0.37	-19.10	1.98	62.28	1.14	-6.17	0.78	-9.02	0.70	17.70	-12.35	-2.57	18.05	-2.85	-1.82	64.44	-2.90	-11.22	54.19	-9.22	-2.41	62.41	1.66	-17.14	63.52	-5.28	-8.22	19.88	-13.02	-3.70	20.36	-2.97	-1.00	67.04	-4.22	-7.90	52.24	-10.32	-3.24	66.08	2.40	-19.08	61.29	-6.74	-9.36	20.09	-12.25	-3.32	16.22	-4.58	0.18	66.11	-3.57	-12.44	53.49	-9.73	-3.68	61.88	2.11	-21.10	62.02	-6.48	-9.48
70	21.24	1.28	-11.96	0.42	-2.40	0.61	20.18	1.91	-2.94	1.02	-0.36	0.85	68.11	1.19	-3.34	0.67	-11.40	2.22	55.53	1.08	-9.39	0.47	-3.19	0.71	64.90	1.97	1.94	0.51	-19.60	1.92	64.19	0.99	-5.67	0.81	-8.76	0.61	19.76	-11.76	-1.72	19.90	-2.37	-1.18	66.90	-2.68	-12.04	56.16	-9.11	-2.52	63.93	1.34	-17.64	65.09	-4.77	-8.06	22.00	-12.45	-2.91	22.21	-2.33	-0.40	69.28	-4.02	-8.93	54.29	-9.93	-3.10	67.17	2.21	-19.67	63.13	-6.33	-9.08	21.97	-11.68	-2.56	18.42	-4.11	0.51	68.13	-3.33	-13.23	56.15	-9.13	-3.94	63.59	2.25	-21.49	64.36	-5.90	-9.14
71	23.15	1.26	-11.28	0.42	-1.73	0.59	22.04	1.74	-2.35	1.05	0.01	0.65	69.88	1.11	-3.08	0.64	-12.30	2.13	57.84	1.29	-9.18	0.50	-3.16	0.80	65.82	1.68	1.85	0.77	-19.87	1.81	65.97	0.98	-5.33	0.77	-8.48	0.56	21.71	-11.04	-1.09	21.66	-1.84	-0.65	68.87	-2.48	-12.87	58.26	-9.20	-2.52	64.94	1.00	-18.02	66.54	-4.50	-7.83	24.01	-11.77	-2.24	23.93	-1.66	0.03	71.07	-3.76	-9.93	56.40	-9.67	-2.91	67.75	2.03	-19.97	64.83	-6.01	-8.82	23.73	-11.02	-1.86	20.52	-3.56	0.65	69.70	-2.98	-14.08	58.87	-8.67	-4.05	64.75	2.52	-21.63	66.52	-5.48	-8.79
72	24.95	1.25	-10.52	0.43	-1.21	0.52	23.77	1.56	-1.72	1.06	0.19	0.40	71.16	1.07	-2.78	0.60	-13.09	2.08	60.12	1.50	-9.03	0.64	-3.11	0.86	66.20	1.39	1.81	1.12	-19.95	1.63	67.56	1.08	-5.17	0.66	-8.27	0.56	23.53	-10.23	-0.68	23.32	-1.27	-0.24	70.31	-2.32	-13.59	60.39	-9.36	-2.51	65.43	0.65	-18.29	67.89	-4.48	-7.63	25.91	-11.01	-1.72	25.51	-0.96	0.25	72.37	-3.46	-10.80	58.50	-9.44	-2.73	67.81	1.89	-20.01	66.35	-5.81	-8.64	25.40	-10.32	-1.23	22.49	-2.93	0.56	70.80	-2.56	-14.88	61.46	-8.30	-4.09	65.35	2.89	-21.55	68.44	-5.22	-8.54
73	26.63	1.26	-9.73	0.43	-0.84	0.46	25.37	1.40	-1.05	1.03	0.21	0.12	71.95	1.07	-2.45	0.60	-13.72	2.07	62.27	1.65	-8.87	0.78	-3.10	0.87	66.05	1.12	1.81	1.50	-19.93	1.42	68.98	1.21	-5.21	0.53	-8.19	0.57	25.23	-9.37	-0.47	24.85	-0.68	0.07	71.23	-2.15	-14.16	62.46	-9.46	-2.56	65.42	0.30	-18.54	69.14	-4.71	-7.55	27.68	-10.21	-1.36	26.95	-0.25	0.28	73.18	-3.14	-11.47	60.54	-9.17	-2.63	67.35	1.82	-19.86	67.69	-5.76	-8.61	26.99	-9.60	-0.68	24.30	-2.21	0.29	71.43	-2.06	-15.54	63.83	-7.99	-4.09	65.40	3.30	-21.37	70.10	-5.15	-8.43
74	28.21	1.28	-8.91	0.44	-0.58	0.47	26.82	1.24	-0.35	0.96	0.12	0.19	72.23	1.09	-2.07	0.64	-14.22	2.09	64.27	1.73	-8.69	0.86	-3.13	0.83	65.40	0.85	1.81	1.87	-19.91	1.21	70.24	1.34	-5.43	0.41	-8.28	0.58	26.82	-8.50	-0.43	26.27	-0.08	0.30	71.63	-1.96	-14.59	64.42	-9.46	-2.69	64.91	-0.06	-18.86	70.33	-5.14	-7.62	29.34	-9.37	-1.11	28.25	0.45	0.14	73.49	-2.76	-11.97	62.47	-8.84	-2.61	66.39	1.82	-19.64	68.86	-5.90	-8.73	28.48	-8.85	-0.20	25.96	-1.41	-0.08	71.57	-1.49	-16.10	65.92	-7.76	-4.09	64.91	3.68	-21.23	71.53	-5.26	-8.49
75	29.68	1.31	-8.09	0.44	-0.41	0.59	28.15	1.10	0.35	0.86	-0.02	0.47	72.01	1.12	-1.61	0.73	-14.66	2.15	66.07	1.73	-8.50	0.85	-3.22	0.78	64.27	0.59	1.80	2.18	-19.97	1.08	71.36	1.46	-5.80	0.38	-8.53	0.60	28.29	-7.64	-0.50	27.57	0.49	0.50	71.50	-1.68	-14.96	66.20	-9.36	-2.86	63.94	-0.43	-19.26	71.46	-5.69	-7.86	30.88	-8.53	-0.94	29.42	1.13	-0.12	73.29	-2.31	-12.37	64.27	-8.50	-2.69	64.95	1.88	-19.43	69.86	-6.22	-9.01	29.88	-8.10	0.22	27.45	-0.57	-0.43	71.23	-0.85	-16.64	67.72	-7.65	-4.11	63.91	3.94	-21.21	72.77	-5.48	-8.72
76	31.05	1.33	-7.29	0.44	-0.27	0.78	29.34	0.98	1.03	0.74	-0.13	0.73	71.29	1.14	-1.08	0.84	-15.13	2.24	67.66	1.69	-8.36	0.76	-3.37	0.72	62.65	0.33	1.71	2.42	-20.14	1.08	72.35	1.58	-6.22	0.45	-8.94	0.62	29.65	-6.82	-0.61	28.78	1.02	0.69	70.87	-1.30	-15.36	67.79	-9.19	-3.06	62.50	-0.83	-19.75	72.51	-6.24	-8.24	32.30	-7.68	-0.81	30.47	1.77	-0.41	72.58	-1.79	-12.78	65.91	-8.20	-2.85	63.02	1.96	-19.30	70.70	-6.66	-9.44	31.19	-7.36	0.62	28.78	0.28	-0.68	70.43	-0.15	-17.24	69.27	-7.70	-4.19	62.42	4.00	-21.36	73.85	-5.76	-9.13
77	32.30	1.36	-6.52	0.43	-0.14	0.98	30.42	0.86	1.64	0.64	-0.16	0.93	70.09	1.14	-0.47	0.93	-15.69	2.35	69.04	1.63	-8.30	0.60	-3.58	0.68	60.56	0.10	1.52	2.58	-20.44	1.20	73.21	1.71	-6.60	0.58	-9.46	0.68	30.89	-6.04	-0.70	29.88	1.49	0.92	69.75	-0.78	-15.83	69.17	-8.99	-3.28	60.60	-1.27	-20.31	73.45	-6.66	-8.71	33.61	-6.87	-0.71	31.41	2.35	-0.68	71.37	-1.20	-13.28	67.35	-8.01	-3.10	60.63	2.01	-19.31	71.38	-7.16	-10.02	32.40	-6.65	1.00	29.97	1.09	-0.71	69.16	0.58	-17.97	70.60	-7.91	-4.36	60.45	3.82	-21.70	74.78	-6.00	-9.66
78	33.45	1.40	-5.80	0.42	0.00	1.18	31.38	0.73	2.18	0.58	-0.05	1.09	68.43	1.13	0.18	1.00	-16.37	2.47	70.22	1.57	-8.33	0.43	-3.86	0.64	58.02	0.23	1.21	2.64	-20.88	1.40	73.92	1.85	-6.87	0.74	-10.06	0.77	32.03	-5.32	-0.73	30.89	1.89	1.19	68.15	-0.17	-16.38	70.35	-8.79	-3.53	58.24	-1.73	-20.91	74.27	-6.87	-9.21	34.81	-6.09	-0.63	32.22	2.85	-0.85	69.67	-0.60	-13.90	68.59	-7.94	-3.44	57.79	1.98	-19.47	71.91	-7.62	-10.72	33.51	-5.99	1.36	31.03	1.80	-0.50	67.46	1.31	-18.83	71.72	-8.25	-4.60	58.02	3.37	-22.26	75.57	-6.14	-10.24
79	34.49	1.42	-5.16	0.41	0.16	1.34	32.22	0.60	2.62	0.56	0.20	1.21	66.30	1.09	0.84	1.04	-17.13	2.58	71.19	1.51	-8.40	0.37	-4.17	0.62	55.04	0.48	0.78	2.61	-21.49	1.62	74.48	2.00	-6.99	0.91	-10.66	0.90	33.06	-4.69	-0.68	31.79	2.22	1.51	66.08	0.52	-16.98	71.33	-8.60	-3.79	55.44	-2.20	-21.56	74.94	-6.85	-9.70	35.90	-5.38	-0.54	32.91	3.26	-0.87	67.49	0.01	-14.63	69.61	-7.97	-3.82	54.51	1.85	-19.84	72.29	-7.97	-11.49	34.51	-5.41	1.71	31.95	2.40	-0.02	65.34	2.01	-19.78	72.63	-8.63	-4.89	55.17	2.68	-23.07	76.22	-6.16	-10.78
80	35.41	1.43	-4.59	0.41	0.35	1.46	32.92	0.47	2.97	0.57	0.60	1.29	63.73	1.03	1.47	1.06	-17.93	2.67	71.96	1.45	-8.48	0.46	-4.48	0.61	51.65	0.73	0.27	2.50	-22.30	1.85	74.91	2.16	-6.99	1.07	-11.23	1.04	33.99	-4.12	-0.55	32.58	2.46	1.86	63.58	1.21	-17.62	72.13	-8.43	-4.06	52.22	-2.61	-22.28	75.47	-6.65	-10.17	36.85	-4.74	-0.45	33.46	3.58	-0.72	64.83	0.57	-15.44	70.43	-8.04	-4.21	50.83	1.60	-20.46	72.53	-8.19	-12.26	35.39	-4.90	2.03	32.73	2.86	0.67	62.79	2.64	-20.74	73.33	-8.96	-5.18	51.90	1.81	-24.16	76.73	-6.13	-11.24
81	36.20	1.42	-4.08	0.42	0.54	1.54	33.49	0.34	3.21	0.59	1.12	1.36	60.74	0.94	2.02	1.06	-18.74	2.73	72.54	1.39	-8.53	0.56	-4.77	0.58	47.89	0.96	-0.27	2.31	-23.35	2.08	75.20	2.30	-6.92	1.20	-11.73	1.19	34.82	-3.62	-0.34	33.23	2.63	2.22	60.68	1.85	-18.28	72.74	-8.33	-4.31	48.60	-2.93	-23.11	75.86	-6.37	-10.61	37.65	-4.16	-0.35	33.86	3.81	-0.39	61.71	1.06	-16.27	71.06	-8.10	-4.57	46.80	1.27	-21.39	72.64	-8.29	-12.98	36.13	-4.46	2.32	33.37	3.18	1.54	59.84	3.16	-21.66	73.82	-9.16	-5.42	48.26	0.86	-25.53	77.10	-6.09	-11.61
82	36.84	1.38	-3.64	0.45	0.75	1.57	33.89	0.20	3.35	0.61	1.73	1.41	57.35	0.83	2.46	1.05	-19.53	2.74	72.93	1.31	-8.56	0.60	-5.00	0.54	43.79	1.16	-0.76	2.09	-24.64	2.28	75.37	2.43	-6.85	1.29	-12.16	1.30	35.53	-3.18	-0.05	33.72	2.73	2.59	57.39	2.40	-18.99	73.18	-8.30	-4.54	44.64	-3.11	-24.12	76.11	-6.12	-11.02	38.27	-3.65	-0.26	34.11	3.94	0.09	58.17	1.44	-17.11	71.52	-8.13	-4.87	42.47	0.88	-22.68	72.66	-8.34	-13.57	36.72	-4.08	2.56	33.84	3.37	2.50	56.50	3.54	-22.50	74.10	-9.24	-5.59	44.27	-0.06	-27.14	77.35	-6.08	-11.89
83	37.30	1.31	-3.25	0.50	0.95	1.57	34.10	0.07	3.39	0.61	2.36	1.46	53.58	0.74	2.75	1.03	-20.31	2.70	73.16	1.21	-8.57	0.56	-5.19	0.49	39.41	1.33	-1.14	1.83	-26.18	2.42	75.44	2.53	-6.85	1.34	-12.51	1.34	36.09	-2.77	0.29	34.03	2.75	2.94	53.75	2.80	-19.77	73.47	-8.37	-4.74	40.38	-3.11	-25.31	76.24	-6.00	-11.42	38.69	-3.20	-0.18	34.17	3.97	0.70	54.21	1.69	-17.92	71.83	-8.14	-5.11	37.90	0.51	-24.31	72.60	-8.39	-14.01	37.12	-3.77	2.74	34.11	3.44	3.44	52.77	3.75	-23.23	74.19	-9.21	-5.71	39.96	-0.82	-28.91	77.47	-6.15	-12.12
